"selection_algorithm","predictors_chosen","num_predictors","PRESS","MSEP","AIC","SBC","SBIC","RMSE","MSE","MAE","Adj_Rsquare","Pred_Rquare","RSquare","Coef_Determ","Coef_Var","Total_SS","Reg_SS","Err_SS","RMS","EMS","Function_Used","KS_Stat","KS_Pvalues","Params","target_name"
"Stepwise (aic)","OverallQual Neighborhood TotRmsAbvGrd GarageArea LotArea BsmtFullBath Fireplaces YearRemodAdd MasVnrArea MasVnrType KitchenAbvGr FireplaceQu FullBath LotFrontage BedroomAbvGr PoolArea OpenPorchSF WoodDeckSF LotConfig ScreenPorch HalfBath BsmtHalfBath X3SsnPorch YrSold",24,1544712337366.98,1377732080293,34360.3514215112,34666.8710344402,30160.7576093533,31088.8928036357,966519255.755952,21069.6042408924,0.847056762394327,0.832232500345401,0.852935157250825,0.923544886429904,17.1825519446168+0i,9207458778054.44,7853365300740.35,1354093477314.09,140238666084.649,966519255.755952,"ols_step_both_aic",0.0415965047371643,0.160258751106481,"target=SalePrice imb=0.8 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Forward (p-values)","OverallQual Neighborhood TotRmsAbvGrd GarageArea LotArea BsmtFullBath Fireplaces YearRemodAdd MasVnrArea MasVnrType KitchenAbvGr LotFrontage FullBath FireplaceQu BedroomAbvGr PoolArea OpenPorchSF WoodDeckSF ScreenPorch LotConfig HalfBath BsmtHalfBath",22,1545037276198.87,1380203824630.78,34360.9997204663,34656.9496915701,30161.1751627818,31116.2879626744,968223376.576076,21079.4374530343,0.846787100146059,0.832197209518722,0.85246554667462,0.923290607920724,17.1976930030709+0i,9207458778054.44,7849041380718.2,1358417397336.23,145352618161.448,968223376.576076,"ols_step_forward_p",0.0429038436044758,0.13643740718459,"target=SalePrice imb=0.8 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Backward (p-values)","LotFrontage LotArea LotConfig Neighborhood OverallQual YearRemodAdd MasVnrType MasVnrArea BsmtFullBath BsmtHalfBath FullBath HalfBath BedroomAbvGr KitchenAbvGr TotRmsAbvGrd Fireplaces FireplaceQu GarageArea WoodDeckSF OpenPorchSF ScreenPorch PoolArea",22,1545037276198.87,1380203824630.78,34360.9997204663,34656.9496915701,30161.1751627818,31116.2879626744,968223376.576076,21079.4374530343,0.846787100146059,0.832197209518722,0.85246554667462,0.923290607920724,17.1976930030709+0i,9207458778054.44,7849041380718.2,1358417397336.23,145352618161.448,968223376.576076,"ols_step_backward_p",0.0429038436044758,0.13643740718459,"target=SalePrice imb=0.8 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Stepwise (p-values)","OverallQual Neighborhood TotRmsAbvGrd GarageArea LotArea BsmtFullBath Fireplaces YearRemodAdd MasVnrArea MasVnrType KitchenAbvGr LotFrontage FullBath FireplaceQu BedroomAbvGr PoolArea OpenPorchSF WoodDeckSF ScreenPorch LotConfig HalfBath BsmtHalfBath",22,1545037276198.87,1380203824630.78,34360.9997204663,34656.9496915701,30161.1751627818,31116.2879626744,968223376.576076,21079.4374530343,0.846787100146059,0.832197209518722,0.85246554667462,0.923290607920724,17.1976930030709+0i,9207458778054.44,7849041380718.2,1358417397336.23,145352618161.448,968223376.576076,"ols_step_both_p",0.0429038436044758,0.13643740718459,"target=SalePrice imb=0.8 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Best Subset (SBIC)","MSZoning FireplaceQu PoolArea BsmtFullBath LotArea LotFrontage OpenPorchSF",7,5110795747363.98,4916735148758.32,36148.434488003,36232.9916226041,31996.975829232,58211.6437809011,3388595471.67452,40543.8396457143,0.463784338193582,0.444928739779392,0.46893671929536,0.68478954379821,32.1730529087832+0i,9207458778054.45,4317715512428.12,4889743265626.33,308408250887.723,3388595471.67452,"ols_step_best_subset",0.0511869471075422,0.0437928856513141,"target=SalePrice imb=0.8 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Forward (aic)","OverallQual Neighborhood TotRmsAbvGrd GarageArea BsmtFullBath YearRemodAdd Fireplaces LotArea MSZoning KitchenAbvGr FullBath HalfBath WoodDeckSF ScreenPorch LotFrontage LotConfig OpenPorchSF BsmtHalfBath MasVnrType MasVnrArea GarageYrBlt X3SsnPorch GarageCars PoolArea FireplaceQu YrSold",26,29.2544759668072,26.8659204529918,-1586.84294791174,-1253.89923041992,-5792.07337489368,0.137434763805445,0.0188883143022585,0.100061341363078,0.881779882536925,0.874330190431277,0.886729386425221,0.941663096030221,1.14300286768438+0i,232.788416463775,206.420329697822,26.3680867659529,3.38393983111183,0.0188883143022585,"ols_step_forward_aic",0.0395464131153213,0.204150943070336,"target=Log_SalePrice imb=0.8 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (aic)","MSZoning LotFrontage LotArea LotConfig Neighborhood OverallQual YearRemodAdd MasVnrType MasVnrArea BsmtFullBath BsmtHalfBath FullBath HalfBath KitchenAbvGr TotRmsAbvGrd Fireplaces FireplaceQu GarageYrBlt GarageCars GarageArea WoodDeckSF OpenPorchSF X3SsnPorch ScreenPorch PoolArea YrSold",26,29.2544759668072,26.8659204529918,-1586.84294791174,-1253.89923041992,-5792.07337489368,0.137434763805445,0.0188883143022585,0.100061341363078,0.881779882536925,0.874330190431277,0.886729386425221,0.941663096030221,1.14300286768438+0i,232.788416463775,206.420329697822,26.3680867659529,3.38393983111183,0.0188883143022585,"ols_step_backward_aic",0.0395464131153213,0.204150943070336,"target=Log_SalePrice imb=0.8 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (aic)","OverallQual Neighborhood TotRmsAbvGrd GarageArea BsmtFullBath YearRemodAdd Fireplaces LotArea MSZoning KitchenAbvGr FullBath HalfBath WoodDeckSF ScreenPorch LotFrontage LotConfig OpenPorchSF BsmtHalfBath MasVnrType MasVnrArea GarageYrBlt X3SsnPorch GarageCars PoolArea FireplaceQu YrSold",26,29.2544759668072,26.8659204529918,-1586.84294791174,-1253.89923041992,-5792.07337489368,0.137434763805445,0.0188883143022585,0.100061341363078,0.881779882536925,0.874330190431277,0.886729386425221,0.941663096030221,1.14300286768438+0i,232.788416463775,206.420329697822,26.3680867659529,3.38393983111183,0.0188883143022585,"ols_step_both_aic",0.0395464131153213,0.204150943070336,"target=Log_SalePrice imb=0.8 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (p-values)","OverallQual Neighborhood TotRmsAbvGrd GarageArea BsmtFullBath YearRemodAdd Fireplaces LotArea MSZoning KitchenAbvGr FullBath HalfBath WoodDeckSF ScreenPorch LotFrontage OpenPorchSF MasVnrArea LotConfig BsmtHalfBath MasVnrType GarageYrBlt X3SsnPorch",22,29.1780268170064,27.1824684495097,-1581.69183617548,-1291.02668598421,-5779.55032681096,0.138040300690478,0.0190551246147176,0.100218470962824,0.880735833056522,0.874658596590665,0.885074200145063,0.940783822216912,1.14803893262833+0i,232.788416463775,206.035021504711,26.7533949590635,3.88745323593795,0.0190551246147176,"ols_step_forward_p",0.0429687169463272,0.135334371153982,"target=Log_SalePrice imb=0.8 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (p-values)","MSZoning LotFrontage LotArea LotConfig Neighborhood OverallQual YearRemodAdd MasVnrType MasVnrArea BsmtFullBath BsmtHalfBath FullBath HalfBath KitchenAbvGr TotRmsAbvGrd Fireplaces FireplaceQu GarageYrBlt GarageCars GarageArea WoodDeckSF OpenPorchSF X3SsnPorch ScreenPorch PoolArea YrSold",26,29.2544759668072,26.8659204529918,-1586.84294791174,-1253.89923041992,-5792.07337489368,0.137434763805445,0.0188883143022585,0.100061341363078,0.881779882536925,0.874330190431277,0.886729386425221,0.941663096030221,1.14300286768438+0i,232.788416463775,206.420329697822,26.3680867659529,3.38393983111183,0.0188883143022585,"ols_step_backward_p",0.0395464131153213,0.204150943070336,"target=Log_SalePrice imb=0.8 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (p-values)","OverallQual Neighborhood TotRmsAbvGrd GarageArea BsmtFullBath YearRemodAdd Fireplaces LotArea MSZoning KitchenAbvGr FullBath HalfBath WoodDeckSF ScreenPorch LotFrontage OpenPorchSF MasVnrArea LotConfig BsmtHalfBath MasVnrType GarageYrBlt X3SsnPorch",22,29.1780268170064,27.1824684495097,-1581.69183617548,-1291.02668598421,-5779.55032681096,0.138040300690478,0.0190551246147176,0.100218470962824,0.880735833056522,0.874658596590665,0.885074200145063,0.940783822216912,1.14803893262833+0i,232.788416463775,206.035021504711,26.7533949590635,3.88745323593795,0.0190551246147176,"ols_step_both_p",0.0429687169463272,0.135334371153982,"target=Log_SalePrice imb=0.8 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Best Subset (SBIC)","BsmtFullBath BedroomAbvGr KitchenAbvGr LotConfig FullBath MasVnrType MoSold GarageYrBlt",8,97.9795217273627,96.5170127533296,199.973862846312,279.246176534841,-3947.47657274039,0.257734792131642,0.0664272230751407,0.189552323820072,0.584238487933781,0.579104823101842,0.587948096483445,0.766777736037925,2.14350138459532+0i,232.788416463775,136.867506343272,95.9209101205032,10.5282697187132,0.0664272230751407,"ols_step_best_subset",0.023056361771362,0.832978803063548,"target=Log_SalePrice imb=0.8 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual LotArea GarageArea OverallCond YearBuilt BsmtExposure BsmtCond KitchenAbvGr Functional ExterQual LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd PoolQC MasVnrArea GarageCond ScreenPorch BsmtQual Foundation WoodDeckSF Electrical ExterCond HalfBath HouseStyle GarageQual LandSlope",32,1066150656266.18,931367537071.644,33799.3179689727,34153.4009701148,29598.8180203572,25572.0976286413,653932177.128763,17213.9449606145,0.896520939702982,0.884207935982586,0.901137369983905,0.9492825553985,14.1334687797423+0i,9207458778054.44,8297185187491.2,910273590563.239,127649002884.48,653932177.128763,"ols_step_forward_aic",0.0346630488026168,0.344908001894587,"target=SalePrice imb=0.5 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Backward (aic)","LotFrontage LotArea LandSlope Neighborhood HouseStyle OverallQual OverallCond YearBuilt MasVnrArea ExterQual ExterCond Foundation BsmtQual BsmtCond BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF Electrical HalfBath BedroomAbvGr KitchenAbvGr KitchenQual TotRmsAbvGrd Functional Fireplaces FireplaceQu GarageArea GarageQual GarageCond WoodDeckSF ScreenPorch PoolQC TotalIndoorSF",34,1065852279192.87,930166770217.832,33799.3878355563,34164.0404785235,29599.1827466614,25556.0210315149,653110210.96323,17270.5110221762,0.896651008675545,0.884240342000413,0.901403501756354,0.949422720265506,14.124583388842+0i,9207458778054.44,8299635584815.55,907823193238.889,123875157982.322,653110210.96323,"ols_step_backward_aic",0.0353141327045321,0.323044111641889,"target=SalePrice imb=0.5 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Stepwise (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual LotArea GarageArea OverallCond YearBuilt BsmtExposure BsmtCond KitchenAbvGr Functional ExterQual LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd PoolQC MasVnrArea GarageCond ScreenPorch BsmtQual Foundation WoodDeckSF Electrical ExterCond HalfBath HouseStyle GarageQual LandSlope",32,1066150656266.18,931367537071.644,33799.3179689727,34153.4009701148,29598.8180203572,25572.0976286413,653932177.128763,17213.9449606145,0.896520939702982,0.884207935982586,0.901137369983905,0.9492825553985,14.1334687797423+0i,9207458778054.44,8297185187491.2,910273590563.239,127649002884.48,653932177.128763,"ols_step_both_aic",0.0346630488026168,0.344908001894587,"target=SalePrice imb=0.5 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Forward (p-values)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual LotArea GarageArea OverallCond YearBuilt BsmtExposure BsmtCond KitchenAbvGr Functional ExterQual LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd PoolQC MasVnrArea GarageCond ScreenPorch BsmtQual Foundation WoodDeckSF",26,1064808518346.93,945418221391.078,33803.2795617291,34093.9447119204,29613.7287634013,25707.9163184363,660896961.435722,17312.1708283275,0.895418823366667,0.884353702360867,0.899223080306658,0.948273737011976,14.2085345502473+0i,9207458778054.45,8279559444198.69,927899333855.754,156218102720.73,660896961.435722,"ols_step_forward_p",0.0346428346453732,0.345602213614581,"target=SalePrice imb=0.5 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Backward (p-values)","LotFrontage LotArea Neighborhood HouseStyle OverallQual OverallCond YearBuilt Exterior2nd MasVnrArea ExterQual ExterCond Foundation BsmtQual BsmtCond BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF HalfBath BedroomAbvGr KitchenAbvGr KitchenQual TotRmsAbvGrd Functional Fireplaces FireplaceQu GarageArea GarageCond WoodDeckSF ScreenPorch PoolQC TotalIndoorSF",32,1076712203595.11,919501055598.005,33804.6223499331,34222.1232020261,29580.7216324769,25518.9027043669,651214395.234942,17098.4920309678,0.896951004970147,0.883060871674885,0.902396971076735,0.949945772703229,14.104068422666+0i,9207458778054.45,8308782912630.22,898675865424.22,107906271592.6,651214395.234942,"ols_step_backward_p",0.0401368545455059,0.190649830540605,"target=SalePrice imb=0.5 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Stepwise (p-values)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual LotArea GarageArea OverallCond YearBuilt BsmtExposure BsmtCond KitchenAbvGr Functional ExterQual LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd PoolQC MasVnrArea GarageCond ScreenPorch BsmtQual Foundation WoodDeckSF",26,1064808518346.93,945418221391.078,33803.2795617291,34093.9447119204,29613.7287634013,25707.9163184363,660896961.435722,17312.1708283275,0.895418823366667,0.884353702360867,0.899223080306658,0.948273737011976,14.2085345502473+0i,9207458778054.45,8279559444198.69,927899333855.754,156218102720.73,660896961.435722,"ols_step_both_p",0.0346428346453732,0.345602213614581,"target=SalePrice imb=0.5 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Best Subset (SBIC)","GarageYrBlt LandSlope Fireplaces FireplaceQu LotArea",5,4812633478153.34,4730072354933.05,36076.0147654244,36113.0085118123,31938.4395552257,56957.9983456644,3244213575.5447,39697.3328810861,0.486631513264574,0.47731142824945,0.488393244516239,0.698851375126528,31.4801743316289+0i,9207458778054.45,4496860666363.54,4710598111690.91,899372133272.709,3244213575.5447,"ols_step_best_subset",0.0409473012219694,0.17326308449516,"target=SalePrice imb=0.5 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Forward (aic)","TotalIndoorSF OverallQual Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars FireplaceQu LotArea Functional YearRemodAdd HalfBath HeatingQC LotFrontage KitchenAbvGr Foundation ScreenPorch TotRmsAbvGrd WoodDeckSF GarageArea BsmtExposure GarageQual KitchenQual BsmtFinSF2 FullBath BsmtFullBath EnclosedPorch LowQualFinSF OpenPorchSF ExterCond LandSlope X3SsnPorch PavedDrive YrSold BsmtFinSF1",35,19.6962457655817,18.1341179780641,-2167.13468069735,-1828.90614229295,-6355.51190970323,0.112597457002231,0.0126781873233693,0.077802967522544,0.92064846176303,0.915389923327019,0.924025122964603,0.961262255040009,0.936438588636182+0i,232.788416463774,215.102345147674,17.6860713161001,3.46939266367217,0.0126781873233693,"ols_step_forward_aic",0.0401157001949022,0.191121241388405,"target=Log_SalePrice imb=0.5 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (aic)","LotFrontage LotArea LandSlope Neighborhood OverallQual OverallCond YearBuilt YearRemodAdd ExterCond Foundation BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF HeatingQC LowQualFinSF BsmtFullBath FullBath HalfBath KitchenAbvGr KitchenQual TotRmsAbvGrd Functional FireplaceQu GarageCars GarageArea GarageQual PavedDrive WoodDeckSF OpenPorchSF EnclosedPorch X3SsnPorch ScreenPorch YrSold TotalIndoorSF",35,19.6962457655817,18.1341179780641,-2167.13468069735,-1828.90614229295,-6355.51190970323,0.112597457002231,0.0126781873233693,0.077802967522544,0.92064846176303,0.915389923327019,0.924025122964603,0.961262255040009,0.936438588636182+0i,232.788416463774,215.102345147674,17.6860713161001,3.46939266367217,0.0126781873233693,"ols_step_backward_aic",0.0401157001949022,0.191121241388405,"target=Log_SalePrice imb=0.5 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (aic)","TotalIndoorSF OverallQual Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars FireplaceQu LotArea Functional YearRemodAdd HalfBath HeatingQC LotFrontage KitchenAbvGr Foundation ScreenPorch TotRmsAbvGrd WoodDeckSF GarageArea BsmtExposure GarageQual KitchenQual BsmtFinSF2 FullBath BsmtFullBath EnclosedPorch LowQualFinSF OpenPorchSF ExterCond LandSlope X3SsnPorch PavedDrive YrSold BsmtFinSF1",35,19.6962457655817,18.1341179780641,-2167.13468069735,-1828.90614229295,-6355.51190970323,0.112597457002231,0.0126781873233693,0.077802967522544,0.92064846176303,0.915389923327019,0.924025122964603,0.961262255040009,0.936438588636182+0i,232.788416463774,215.102345147674,17.6860713161001,3.46939266367217,0.0126781873233693,"ols_step_both_aic",0.0401157001949022,0.191121241388405,"target=Log_SalePrice imb=0.5 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (p-values)","OverallQual TotalIndoorSF Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars FireplaceQu LotArea Functional YearRemodAdd HalfBath HeatingQC LotFrontage KitchenAbvGr TotRmsAbvGrd ScreenPorch WoodDeckSF Foundation GarageArea BsmtExposure GarageQual KitchenQual BsmtFinSF2 FullBath BsmtFullBath",26,19.5909438836059,18.3094429649839,-2161.90087358287,-1871.2357233916,-6351.45167191065,0.113133822038352,0.0127992616890055,0.0785539096070618,0.919890669114187,0.915842273506532,0.92280473537153,0.960627261413879,0.940899372483271+0i,232.788416463774,214.81825305241,17.9701634113637,4.05317458589454,0.0127992616890055,"ols_step_forward_p",0.0408307172453087,0.175684318109462,"target=Log_SalePrice imb=0.5 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (p-values)","LotFrontage LotArea Neighborhood OverallQual OverallCond YearBuilt YearRemodAdd Foundation BsmtExposure BsmtFinSF2 BsmtUnfSF HeatingQC LowQualFinSF BsmtFullBath FullBath HalfBath KitchenAbvGr KitchenQual TotRmsAbvGrd Functional FireplaceQu GarageCars GarageArea GarageQual WoodDeckSF EnclosedPorch ScreenPorch TotalIndoorSF",28,19.587075179859,18.2543369968377,-2164.3362241232,-1863.10143210679,-6353.6474873825,0.112964909152096,0.0127610706997413,0.0784197314977103,0.920129702792079,0.915858892476692,0.923144710579612,0.960804199917763,0.939494575705268+0i,232.788416463774,214.897395342737,17.8910211210373,3.90722536986794,0.0127610706997413,"ols_step_backward_p",0.0414968442409867,0.162203010004148,"target=Log_SalePrice imb=0.5 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (p-values)","OverallQual TotalIndoorSF Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars FireplaceQu LotArea Functional YearRemodAdd HalfBath HeatingQC LotFrontage KitchenAbvGr TotRmsAbvGrd ScreenPorch WoodDeckSF Foundation GarageArea BsmtExposure GarageQual KitchenQual BsmtFinSF2 FullBath BsmtFullBath",26,19.5909438836059,18.3094429649839,-2161.90087358287,-1871.2357233916,-6351.45167191065,0.113133822038352,0.0127992616890055,0.0785539096070618,0.919890669114187,0.915842273506532,0.92280473537153,0.960627261413879,0.940899372483271+0i,232.788416463774,214.81825305241,17.9701634113637,4.05317458589454,0.0127992616890055,"ols_step_both_p",0.0408307172453087,0.175684318109462,"target=Log_SalePrice imb=0.5 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Best Subset (SBIC)","PoolQC BsmtQual OpenPorchSF HouseStyle Electrical FireplaceQu ScreenPorch KitchenAbvGr",8,96.085154837718,93.7960484566193,160.28007403372,244.837208634818,-3989.15779471648,0.254163870288912,0.0645992729602391,0.192356643194917,0.595679449463866,0.587242542832151,0.599564478775812,0.774315490466135,2.11380312053533+0i,232.788416463775,139.57166558215,93.216750881625,9.9694046844393,0.0645992729602391,"ols_step_best_subset",0.0407103724952075,0.178211534298918,"target=Log_SalePrice imb=0.5 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual LotArea GarageArea OverallCond YearBuilt BsmtExposure BsmtCond KitchenAbvGr Functional ExterQual LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd PoolQC MasVnrArea MasVnrType GarageCond ScreenPorch BsmtQual WoodDeckSF GarageCars OpenPorchSF ExterCond Electrical",30,1040080947042.69,922258498898.846,33767.0344426082,34068.2692346246,29581.8829511035,25373.6250263622,643820846.978433,17221.1695651057,0.898120969459742,0.887039304534094,0.901966780495922,0.949719316690948,14.0237747542978+0i,9207458778054.45,8304821950590.68,902636827463.764,150996762738.012,643820846.978433,"ols_step_forward_aic",0.0373797375168178,0.260032428936029,"target=SalePrice imb=0.6 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Backward (aic)","LotFrontage LotArea LandSlope Neighborhood HouseStyle OverallQual OverallCond YearBuilt MasVnrType MasVnrArea ExterQual ExterCond BsmtQual BsmtCond BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF HalfBath BedroomAbvGr KitchenAbvGr KitchenQual TotRmsAbvGrd Functional Fireplaces FireplaceQu GarageCars GarageArea GarageCond WoodDeckSF OpenPorchSF ScreenPorch PoolQC TotalIndoorSF",34,1042851736626.82,911123862235.233,33765.2290444204,34119.3120455625,29568.9187509772,25274.892643168,638820198.123666,17159.8986131929,0.89891227850136,0.886738375727251,0.903422025857167,0.950485152886234,13.9692062524999+0i,9207458778054.44,8318221062266.3,889237715788.143,127972631727.174,638820198.123666,"ols_step_backward_aic",0.0367324143883432,0.278766109481699,"target=SalePrice imb=0.6 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Stepwise (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual LotArea GarageArea OverallCond YearBuilt BsmtExposure BsmtCond KitchenAbvGr Functional ExterQual LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd PoolQC MasVnrArea MasVnrType GarageCond ScreenPorch BsmtQual WoodDeckSF GarageCars OpenPorchSF ExterCond Electrical",30,1040080947042.69,922258498898.846,33767.0344426082,34068.2692346246,29581.8829511035,25373.6250263622,643820846.978433,17221.1695651057,0.898120969459742,0.887039304534094,0.901966780495922,0.949719316690948,14.0237747542978+0i,9207458778054.45,8304821950590.68,902636827463.764,150996762738.012,643820846.978433,"ols_step_both_aic",0.0373797375168178,0.260032428936029,"target=SalePrice imb=0.6 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Forward (p-values)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual LotArea GarageArea OverallCond YearBuilt BsmtExposure BsmtCond KitchenAbvGr Functional ExterQual LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd PoolQC MasVnrArea MasVnrType GarageCond ScreenPorch BsmtQual WoodDeckSF",26,1044712438465.58,928354919814.216,33772.7246059832,34052.8201143493,29587.0942625235,25456.7412682369,648045675.997954,17267.0130190013,0.89745242713663,0.886536289366225,0.901041944100275,0.949232291960337,14.069712354986+0i,9207458778054.45,8296306557601.32,911152220453.123,162672677600.026,648045675.997954,"ols_step_forward_p",0.038058557122858,0.241426001695285,"target=SalePrice imb=0.6 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Backward (p-values)","LotFrontage LotArea Neighborhood HouseStyle OverallQual OverallCond YearBuilt MasVnrType MasVnrArea ExterQual ExterCond BsmtQual BsmtCond BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF HalfBath BedroomAbvGr KitchenAbvGr KitchenQual TotRmsAbvGrd Functional Fireplaces FireplaceQu GarageCars GarageArea GarageCond WoodDeckSF OpenPorchSF ScreenPorch PoolQC TotalIndoorSF",33,1042026833503.03,911914174039.516,33765.5181262982,34114.3163065278,29569.0620167078,25285.6605508152,639364629.491053,17150.6478119993,0.898826126988613,0.88682796647576,0.903270277896457,0.950405322952506,13.975157578385+0i,9207458778054.44,8316823849173.4,890634928881.037,129950372643.334,639364629.491053,"ols_step_backward_p",0.0374164050578643,0.259001208826632,"target=SalePrice imb=0.6 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Stepwise (p-values)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual LotArea GarageArea OverallCond YearBuilt BsmtExposure BsmtCond KitchenAbvGr Functional ExterQual LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd PoolQC MasVnrArea MasVnrType GarageCond ScreenPorch BsmtQual WoodDeckSF",26,1044712438465.58,928354919814.216,33772.7246059832,34052.8201143493,29587.0942625235,25456.7412682369,648045675.997954,17267.0130190013,0.89745242713663,0.886536289366225,0.901041944100275,0.949232291960337,14.069712354986+0i,9207458778054.45,8296306557601.32,911152220453.123,162672677600.026,648045675.997954,"ols_step_both_p",0.038058557122858,0.241426001695285,"target=SalePrice imb=0.6 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Best Subset (SBIC)","TotRmsAbvGrd PoolArea BsmtFinType1 BsmtCond BsmtFinSF2 YearRemodAdd GarageCars ExterQual",8,2859329177769.43,2784207976586.28,35306.2906251589,35359.1388342846,31168.7775864188,43698.9853762396,1909601322.91281,30351.5239354575,0.697822255352865,0.689455120387342,0.699481433086,0.836350066112271,24.1520368993802+0i,9207458778054.46,6440446461153.8,2767012316900.66,805055807644.225,1909601322.91281,"ols_step_best_subset",0.033935339141848,0.370478751772885,"target=SalePrice imb=0.6 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
