"selection_algorithm","predictors_chosen","num_predictors","PRESS","MSEP","AIC","SBC","SBIC","RMSE","MSE","MAE","Adj_Rsquare","Pred_Rquare","RSquare","Coef_Determ","Coef_Var","Total_SS","Reg_SS","Err_SS","RMS","EMS","Function_Used","KS_Stat","KS_Pvalues","Params","target_name"
"Backward (p-values)","MSZoning LotFrontage LotArea LotConfig Neighborhood HouseStyle OverallQual OverallCond YearBuilt RoofStyle Exterior1st MasVnrType MasVnrArea ExterQual ExterCond Foundation BsmtQual BsmtCond BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF HalfBath BedroomAbvGr KitchenAbvGr KitchenQual TotRmsAbvGrd Functional Fireplaces FireplaceQu GarageCars GarageArea GarageCond WoodDeckSF OpenPorchSF ScreenPorch PoolQC TotalIndoorSF",38,Inf,859065717771.804,33735.3428629966,34247.9704915157,29489.2059613761,24776.1136396341,613855807.084062,16496.6817790728,0.902862675524195,-Inf,0.909196269089878,0.953517838894417,13.6935355751542+0i,9207458778054.45,8371387168805.96,836071609248.492,88119864934.7995,613855807.084062,"ols_step_backward_p",0.0346874938299811,0.344069725186635,"target=SalePrice imb=0.8 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Stepwise (p-values)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual LotArea GarageArea OverallCond YearBuilt BsmtExposure BsmtCond KitchenAbvGr Functional ExterQual LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd PoolQC MasVnrArea MasVnrType MSZoning Exterior1st BsmtQual ScreenPorch GarageCond LotConfig Foundation OpenPorchSF WoodDeckSF GarageCars",32,Inf,877069899244.62,33739.7398686602,34167.8103625782,29511.940005092,24941.232889934,622065098.069927,16611.874968552,0.9015636268665,-Inf,0.906900945656855,0.952313470269561,13.7847955023975+0i,9207458778054.45,8350253072914.09,857205705140.36,105699405986.254,622065098.069927,"ols_step_both_p",0.0332649812760493,0.395073482177432,"target=SalePrice imb=0.8 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Best Subset (SBIC)","LotConfig ScreenPorch Functional FireplaceQu YearRemodAdd LotArea GarageQual Neighborhood",8,3213275211399.31,3034058217718.34,35483.5876827936,35673.8412356461,31294.4044366837,46032.4631687255,2118987665.38007,30384.45958965,0.664688693929604,0.651013891144644,0.672513391531796,0.82006913826323,25.4417291259336+0i,9207458778054.43,6192139330218.58,3015319447835.85,182121745006.429,2118987665.38007,"ols_step_best_subset",0.0471286024683837,0.0783636979360083,"target=SalePrice imb=0.8 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Forward (aic)","TotalIndoorSF OverallQual Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars MSZoning FireplaceQu Functional LotArea YearRemodAdd HeatingQC ScreenPorch TotRmsAbvGrd KitchenAbvGr Foundation BsmtExposure GarageArea Exterior1st LotFrontage HalfBath WoodDeckSF GarageQual BsmtFinSF2 LowQualFinSF OpenPorchSF LotConfig MasVnrType BsmtFinSF1 KitchenQual BsmtFullBath EnclosedPorch BsmtQual FullBath LandSlope ExterCond YrSold X3SsnPorch",39,Inf,16.18414272317,-2289.11138964808,-1824.04714934204,-6515.66761970521,0.107147360293224,0.011480556817806,0.0742502929933765,0.928144314319238,-Inf,0.932385624524142,0.965601172598782,0.891111802348177+0i,232.788416463774,217.048573066562,15.739843397212,2.52382061705305,0.011480556817806,"ols_step_forward_aic",0.0401189908716627,0.191047851268861,"target=Log_SalePrice imb=0.8 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (aic)","MSZoning LotFrontage LotArea LotConfig LandSlope Neighborhood OverallQual OverallCond YearBuilt YearRemodAdd Exterior1st MasVnrType ExterCond Foundation BsmtQual BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF HeatingQC LowQualFinSF BsmtFullBath FullBath HalfBath KitchenAbvGr KitchenQual TotRmsAbvGrd Functional FireplaceQu GarageCars GarageArea GarageQual WoodDeckSF OpenPorchSF EnclosedPorch X3SsnPorch ScreenPorch PoolArea PoolQC TotalIndoorSF",40,Inf,16.1881727018996,-2287.77767899088,-1817.42861777227,-6514.14354043577,0.107161969340416,0.0114836876729162,0.0742487528602483,0.928124718602386,-Inf,0.932416516462092,0.965617168686479,0.891233301322466+0i,232.788416463774,217.055764351879,15.7326521118952,2.49489384312505,0.0114836876729162,"ols_step_backward_aic",0.0408086227013448,0.176146171588556,"target=Log_SalePrice imb=0.8 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (aic)","TotalIndoorSF OverallQual Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars MSZoning FireplaceQu Functional LotArea YearRemodAdd HeatingQC ScreenPorch TotRmsAbvGrd KitchenAbvGr Foundation BsmtExposure GarageArea Exterior1st LotFrontage HalfBath WoodDeckSF GarageQual BsmtFinSF2 LowQualFinSF OpenPorchSF LotConfig MasVnrType BsmtFinSF1 KitchenQual BsmtFullBath EnclosedPorch BsmtQual FullBath LandSlope ExterCond YrSold X3SsnPorch",39,Inf,16.18414272317,-2289.11138964808,-1824.04714934204,-6515.66761970521,0.107147360293224,0.011480556817806,0.0742502929933765,0.928144314319238,-Inf,0.932385624524142,0.965601172598782,0.891111802348177+0i,232.788416463774,217.048573066562,15.739843397212,2.52382061705305,0.011480556817806,"ols_step_both_aic",0.0401189908716627,0.191047851268861,"target=Log_SalePrice imb=0.8 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (p-values)","OverallQual TotalIndoorSF Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars MSZoning FireplaceQu Functional LotArea YearRemodAdd HeatingQC ScreenPorch TotRmsAbvGrd KitchenAbvGr BsmtExposure Foundation GarageArea Exterior1st LotFrontage HalfBath WoodDeckSF GarageQual BsmtFinSF2 LowQualFinSF OpenPorchSF BsmtFinSF1 MasVnrType LotConfig KitchenQual BsmtFullBath",32,Inf,16.3165405312411,-2284.04762632582,-1855.97713240776,-6511.84748989403,0.107575867381565,0.0115725672428961,0.0749721331628619,0.927568430040318,-Inf,0.93149574234424,0.965140270812611,0.894675564654269+0i,232.788416463775,216.841418803064,15.9469976607108,2.74482808611473,0.0115725672428961,"ols_step_forward_p",0.0394467526191437,0.206500790675572,"target=Log_SalePrice imb=0.8 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (p-values)","MSZoning LotFrontage LotArea LotConfig Neighborhood OverallQual OverallCond YearBuilt YearRemodAdd Exterior1st MasVnrType Foundation BsmtQual BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF HeatingQC LowQualFinSF BsmtFullBath HalfBath KitchenAbvGr KitchenQual TotRmsAbvGrd Functional FireplaceQu GarageCars GarageArea GarageQual WoodDeckSF OpenPorchSF EnclosedPorch ScreenPorch TotalIndoorSF",34,Inf,16.2649917542718,-2286.71036331793,-1848.07022757473,-6514.17071717169,0.107408322422882,0.0115365477256978,0.0747218427985263,0.927793872686284,-Inf,0.93180807743056,0.965302065381899,0.893282144511228+0i,232.788416463775,216.914126793214,15.8742896705602,2.67795218263228,0.0115365477256978,"ols_step_backward_p",0.040815204054866,0.176008498327591,"target=Log_SalePrice imb=0.8 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (p-values)","OverallQual TotalIndoorSF Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars MSZoning FireplaceQu Functional LotArea YearRemodAdd HeatingQC ScreenPorch TotRmsAbvGrd KitchenAbvGr BsmtExposure Foundation GarageArea Exterior1st LotFrontage HalfBath WoodDeckSF GarageQual BsmtFinSF2 LowQualFinSF OpenPorchSF BsmtFinSF1 MasVnrType LotConfig KitchenQual BsmtFullBath",32,Inf,16.3165405312411,-2284.04762632582,-1855.97713240776,-6511.84748989403,0.107575867381565,0.0115725672428961,0.0749721331628619,0.927568430040318,-Inf,0.93149574234424,0.965140270812611,0.894675564654269+0i,232.788416463775,216.841418803064,15.9469976607108,2.74482808611473,0.0115725672428961,"ols_step_both_p",0.0394467526191437,0.206500790675572,"target=Log_SalePrice imb=0.8 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Best Subset (SBIC)","BsmtExposure OverallQual YearBuilt MasVnrArea ExterQual FireplaceQu WoodDeckSF LotShape LandSlope HeatingQC",10,54.8001559793809,54.3040492402507,-646.567023003586,-583.149172052763,-4784.02465883641,0.192990715701063,0.0372454163468085,0.146089645262683,0.7668845707976,0.764592427699646,0.768484539426305,0.876632499640702,1.6050447163066+0i,232.788416463774,178.894299009942,53.8941174538319,17.8894299009942,0.0372454163468085,"ols_step_best_subset",0.0442652435899968,0.114767875442694,"target=Log_SalePrice imb=0.8 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual LotArea GarageArea OverallCond YearBuilt BsmtExposure BsmtCond KitchenAbvGr Functional ExterQual LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd PoolQC MasVnrArea MasVnrType Exterior1st GarageCond ScreenPorch BsmtQual WoodDeckSF Foundation OpenPorchSF ExterCond GarageCars HalfBath HouseStyle LandSlope GarageQual",35,Inf,884825772809.87,33755.501328836,34199.4262854917,29528.2154602921,25052.1498325397,627610211.232017,16828.1202083452,0.900686161099679,-Inf,0.906275546679518,0.951985055911866,13.8460983007923+0i,9207458778054.44,8344494737610.42,862964040444.023,101762130946.468,627610211.232017,"ols_step_forward_aic",0.0387881471703471,0.222555205083471,"target=SalePrice imb=0.7 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Backward (aic)","LotFrontage LotArea LandSlope Neighborhood HouseStyle OverallQual OverallCond YearBuilt Exterior1st MasVnrType MasVnrArea ExterQual ExterCond Foundation BsmtQual BsmtCond BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF HalfBath BedroomAbvGr KitchenAbvGr KitchenQual TotRmsAbvGrd Functional Fireplaces FireplaceQu GarageArea GarageQual GarageCond WoodDeckSF OpenPorchSF ScreenPorch PoolQC TotalIndoorSF",36,Inf,883398396836.249,33754.1210260357,34203.3308036041,29527.0128056109,25032.2298417071,626612530.848051,16848.1171881416,0.900844035313887,-Inf,0.906492590611723,0.952099044538814,13.8350887006956+0i,9207458778054.44,8346493160669.22,860965617385.222,100560158562.28,626612530.848051,"ols_step_backward_aic",0.0401504873492283,0.190346512573792,"target=SalePrice imb=0.7 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Stepwise (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual LotArea GarageArea OverallCond YearBuilt BsmtExposure BsmtCond KitchenAbvGr Functional ExterQual LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd PoolQC MasVnrArea MasVnrType Exterior1st GarageCond ScreenPorch BsmtQual WoodDeckSF Foundation OpenPorchSF ExterCond GarageCars HalfBath HouseStyle LandSlope GarageQual GarageCars",36,Inf,884825772809.87,33755.501328836,34199.4262854917,29528.2154602921,25052.1498325397,627610211.232017,16828.1202083452,0.900686161099679,-Inf,0.906275546679518,0.951985055911866,13.8460983007923+0i,9207458778054.44,8344494737610.42,862964040444.023,101762130946.468,627610211.232017,"ols_step_both_aic",0.0387881471703471,0.222555205083471,"target=SalePrice imb=0.7 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Forward (p-values)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual LotArea GarageArea OverallCond YearBuilt BsmtExposure BsmtCond KitchenAbvGr Functional ExterQual LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd PoolQC MasVnrArea MasVnrType Exterior1st GarageCond ScreenPorch BsmtQual WoodDeckSF Foundation OpenPorchSF",29,1049551649338.91,898944325234.634,33760.7252381182,34141.2323438231,29544.1666116122,25194.7806792476,634776973.475388,16916.9658668034,0.899552083517547,0.88601071428737,0.904377995771337,0.950987905165642,13.9249290892653+0i,9207458778054.45,8327023115844.08,880435662210.363,118957473083.487,634776973.475388,"ols_step_forward_p",0.0401171104849424,0.191089785793029,"target=SalePrice imb=0.7 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Backward (p-values)","LotFrontage LotArea Neighborhood HouseStyle OverallQual OverallCond YearBuilt Exterior1st MasVnrType MasVnrArea ExterQual ExterCond Foundation BsmtQual BsmtCond BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF HalfBath BedroomAbvGr KitchenAbvGr KitchenQual TotRmsAbvGrd Functional Fireplaces FireplaceQu GarageArea GarageCond WoodDeckSF OpenPorchSF ScreenPorch PoolQC TotalIndoorSF",34,Inf,885224272012.946,33755.1834979809,34193.8236337241,29527.7231441272,25057.4958143353,627878096.485432,16838.1334084,0.900643770596106,-Inf,0.906167349581498,0.951928227116676,13.849052976936+0i,9207458778054.44,8343498517290.49,863960260763.955,103006154534.45,627878096.485432,"ols_step_backward_p",0.04083776869551,0.175537119049102,"target=SalePrice imb=0.7 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Stepwise (p-values)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual LotArea GarageArea OverallCond YearBuilt BsmtExposure BsmtCond KitchenAbvGr Functional ExterQual LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd PoolQC MasVnrArea MasVnrType Exterior1st GarageCond ScreenPorch BsmtQual WoodDeckSF Foundation OpenPorchSF",29,1049551649338.91,898944325234.634,33760.7252381182,34141.2323438231,29544.1666116122,25194.7806792476,634776973.475388,16916.9658668034,0.899552083517547,0.88601071428737,0.904377995771337,0.950987905165642,13.9249290892653+0i,9207458778054.45,8327023115844.08,880435662210.363,118957473083.487,634776973.475388,"ols_step_both_p",0.0401171104849424,0.191089785793029,"target=SalePrice imb=0.7 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Best Subset (SBIC)","HalfBath LotFrontage Fence KitchenAbvGr OpenPorchSF GarageFinish OverallCond",7,5342779869873.79,5300229459493.12,36243.9381484938,36291.5015367069,32106.4016006512,60293.1474921177,3635263634.50626,41298.9749511069,0.424751254048536,0.419733500995078,0.427514974859559,0.653846292992136,33.3234813227764+0i,9207458778054.45,3936326508020.37,5271132270034.08,562332358288.625,3635263634.50626,"ols_step_best_subset",0.0245023791592979,0.77370777694006,"target=SalePrice imb=0.7 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Forward (aic)","TotalIndoorSF OverallQual Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars FireplaceQu LotArea Functional YearRemodAdd HalfBath HeatingQC LotFrontage KitchenAbvGr Foundation ScreenPorch TotRmsAbvGrd WoodDeckSF GarageArea BsmtExposure Exterior1st GarageQual BsmtFinSF2 KitchenQual FullBath BsmtFullBath LandSlope MasVnrType YrSold BsmtFinSF1 LowQualFinSF OpenPorchSF ExterCond EnclosedPorch X3SsnPorch PavedDrive",37,Inf,17.5883317657927,-2181.74383765455,-1758.95816464906,-6397.02128466109,0.111453014054851,0.0124217743419109,0.0762937189818495,0.922253325611756,-Inf,0.926415467411538,0.962504788253824,0.926920606907716+0i,232.788416463774,215.658789646279,17.1296268174951,2.7648562775164,0.0124217743419109,"ols_step_forward_aic",0.0435412947026686,0.125909586407717,"target=Log_SalePrice imb=0.7 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (aic)","LotFrontage LotArea LandSlope Neighborhood OverallQual OverallCond YearBuilt YearRemodAdd Exterior1st MasVnrType ExterCond Foundation BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF HeatingQC LowQualFinSF BsmtFullBath FullBath HalfBath KitchenAbvGr KitchenQual TotRmsAbvGrd Functional FireplaceQu GarageCars GarageArea GarageQual PavedDrive WoodDeckSF OpenPorchSF EnclosedPorch X3SsnPorch ScreenPorch YrSold TotalIndoorSF",37,Inf,17.5883317657927,-2181.74383765455,-1758.95816464906,-6397.02128466109,0.111453014054851,0.0124217743419109,0.0762937189818495,0.922253325611756,-Inf,0.926415467411538,0.962504788253824,0.926920606907716+0i,232.788416463774,215.658789646279,17.1296268174951,2.7648562775164,0.0124217743419109,"ols_step_backward_aic",0.0435412947026686,0.125909586407717,"target=Log_SalePrice imb=0.7 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (aic)","TotalIndoorSF OverallQual Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars FireplaceQu LotArea Functional YearRemodAdd HalfBath HeatingQC LotFrontage KitchenAbvGr Foundation ScreenPorch TotRmsAbvGrd WoodDeckSF GarageArea BsmtExposure Exterior1st GarageQual BsmtFinSF2 KitchenQual FullBath BsmtFullBath LandSlope MasVnrType YrSold BsmtFinSF1 LowQualFinSF OpenPorchSF ExterCond EnclosedPorch X3SsnPorch PavedDrive",37,Inf,17.5883317657927,-2181.74383765455,-1758.95816464906,-6397.02128466109,0.111453014054851,0.0124217743419109,0.0762937189818495,0.922253325611756,-Inf,0.926415467411538,0.962504788253824,0.926920606907716+0i,232.788416463774,215.658789646279,17.1296268174951,2.7648562775164,0.0124217743419109,"ols_step_both_aic",0.0435412947026686,0.125909586407717,"target=Log_SalePrice imb=0.7 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (p-values)","OverallQual TotalIndoorSF Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars FireplaceQu LotArea Functional YearRemodAdd HalfBath HeatingQC LotFrontage KitchenAbvGr TotRmsAbvGrd ScreenPorch WoodDeckSF Foundation GarageArea Exterior1st BsmtExposure GarageQual BsmtFinSF2 KitchenQual FullBath BsmtFullBath",27,Inf,17.8905263170698,-2170.66712326119,-1811.29930120652,-6383.59918612152,0.112314165993311,0.0126144718827731,0.0775027459345059,0.92104725049298,-Inf,0.924623696249646,0.961573552178743,0.934082544018222+0i,232.788416463774,215.241686074837,17.5467303889374,3.26123766780056,0.0126144718827731,"ols_step_forward_p",0.0435474059595097,0.125811960753652,"target=Log_SalePrice imb=0.7 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (p-values)","LotFrontage LotArea LandSlope Neighborhood OverallQual OverallCond YearBuilt YearRemodAdd Exterior1st MasVnrType Foundation BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF HeatingQC LowQualFinSF BsmtFullBath FullBath HalfBath KitchenAbvGr KitchenQual TotRmsAbvGrd Functional FireplaceQu GarageArea GarageQual WoodDeckSF ScreenPorch YrSold TotalIndoorSF",31,Inf,17.6955848912251,-2178.7280873785,-1787.65133984842,-6394.98512118301,0.111785490038611,0.0124959957831723,0.0770078236075707,0.921788780848057,-Inf,0.92565371412118,0.962108992849137,0.929685707908006+0i,232.788416463774,215.481462304081,17.3069541596936,2.99279808755668,0.0124959957831723,"ols_step_backward_p",0.0449078657516706,0.10557005680263,"target=Log_SalePrice imb=0.7 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (p-values)","OverallQual TotalIndoorSF Neighborhood OverallCond BsmtUnfSF YearBuilt FireplaceQu LotArea Functional YearRemodAdd HalfBath HeatingQC LotFrontage KitchenAbvGr TotRmsAbvGrd ScreenPorch WoodDeckSF Foundation GarageArea Exterior1st BsmtExposure GarageQual BsmtFinSF2 KitchenQual FullBath BsmtFullBath",26,Inf,17.9088508410667,-2170.15458153346,-1816.07158039137,-6383.22349566626,0.112370597293629,0.0126271511361268,0.0775639121975403,0.920967892282562,-Inf,0.924493689812853,0.961505948922238,0.93455186587176+0i,232.788416463774,215.211422082286,17.5769943814886,3.31094495511208,0.0126271511361268,"ols_step_both_p",0.0442238750821495,0.115381916249765,"target=Log_SalePrice imb=0.7 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Best Subset (SBIC)","ScreenPorch OpenPorchSF TotRmsAbvGrd BsmtFinSF1 LandSlope Functional KitchenAbvGr YearRemodAdd",8,75.5404917511002,74.7420099326227,-182.803166330623,-129.954957204937,-4320.31620507073,0.226413804848939,0.0512632110261736,0.169154640044411,0.679148560741391,0.67549720515043,0.680910270771637,0.825172873264528,1.88301431937568+0i,232.788416463774,158.508023686849,74.2803927769255,19.8135029608561,0.0512632110261736,"ols_step_best_subset",0.0470138988784434,0.0796074322089702,"target=Log_SalePrice imb=0.7 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual LotArea GarageArea OverallCond YearBuilt BsmtExposure BsmtCond KitchenAbvGr Functional ExterQual LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd PoolQC MasVnrArea MasVnrType Exterior1st GarageCond ScreenPorch BsmtQual WoodDeckSF Foundation OpenPorchSF ExterCond GarageCars HalfBath HouseStyle LandSlope GarageQual",35,Inf,884825772809.87,33755.501328836,34199.4262854917,29528.2154602921,25052.1498325397,627610211.232017,16828.1202083452,0.900686161099679,-Inf,0.906275546679518,0.951985055911866,13.8460983007923+0i,9207458778054.44,8344494737610.42,862964040444.023,101762130946.468,627610211.232017,"ols_step_forward_aic",0.0387881471703471,0.222555205083471,"target=SalePrice imb=0.65 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Backward (aic)","LotFrontage LotArea LandSlope Neighborhood HouseStyle OverallQual OverallCond YearBuilt Exterior1st MasVnrType MasVnrArea ExterQual ExterCond Foundation BsmtQual BsmtCond BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF HalfBath BedroomAbvGr KitchenAbvGr KitchenQual TotRmsAbvGrd Functional Fireplaces FireplaceQu GarageArea GarageQual GarageCond WoodDeckSF OpenPorchSF ScreenPorch PoolQC TotalIndoorSF",36,Inf,883398396836.249,33754.1210260357,34203.3308036041,29527.0128056109,25032.2298417071,626612530.848051,16848.1171881416,0.900844035313887,-Inf,0.906492590611723,0.952099044538814,13.8350887006956+0i,9207458778054.44,8346493160669.22,860965617385.222,100560158562.28,626612530.848051,"ols_step_backward_aic",0.0401504873492283,0.190346512573792,"target=SalePrice imb=0.65 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Stepwise (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual LotArea GarageArea OverallCond YearBuilt BsmtExposure BsmtCond KitchenAbvGr Functional ExterQual LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd PoolQC MasVnrArea MasVnrType Exterior1st GarageCond ScreenPorch BsmtQual WoodDeckSF Foundation OpenPorchSF ExterCond GarageCars HalfBath HouseStyle LandSlope GarageQual GarageCars",36,Inf,884825772809.87,33755.501328836,34199.4262854917,29528.2154602921,25052.1498325397,627610211.232017,16828.1202083452,0.900686161099679,-Inf,0.906275546679518,0.951985055911866,13.8460983007923+0i,9207458778054.44,8344494737610.42,862964040444.023,101762130946.468,627610211.232017,"ols_step_both_aic",0.0387881471703471,0.222555205083471,"target=SalePrice imb=0.65 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Forward (p-values)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual LotArea GarageArea OverallCond YearBuilt BsmtExposure BsmtCond KitchenAbvGr Functional ExterQual LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd PoolQC MasVnrArea MasVnrType Exterior1st GarageCond ScreenPorch BsmtQual WoodDeckSF Foundation OpenPorchSF",29,1049551649338.91,898944325234.634,33760.7252381182,34141.2323438231,29544.1666116122,25194.7806792476,634776973.475388,16916.9658668034,0.899552083517547,0.88601071428737,0.904377995771337,0.950987905165642,13.9249290892653+0i,9207458778054.45,8327023115844.08,880435662210.363,118957473083.487,634776973.475388,"ols_step_forward_p",0.0401171104849424,0.191089785793029,"target=SalePrice imb=0.65 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Backward (p-values)","LotFrontage LotArea Neighborhood HouseStyle OverallQual OverallCond YearBuilt Exterior1st MasVnrType MasVnrArea ExterQual ExterCond Foundation BsmtQual BsmtCond BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF HalfBath BedroomAbvGr KitchenAbvGr KitchenQual TotRmsAbvGrd Functional Fireplaces FireplaceQu GarageArea GarageCond WoodDeckSF OpenPorchSF ScreenPorch PoolQC TotalIndoorSF",34,Inf,885224272012.946,33755.1834979809,34193.8236337241,29527.7231441272,25057.4958143353,627878096.485432,16838.1334084,0.900643770596106,-Inf,0.906167349581498,0.951928227116676,13.849052976936+0i,9207458778054.44,8343498517290.49,863960260763.955,103006154534.45,627878096.485432,"ols_step_backward_p",0.04083776869551,0.175537119049102,"target=SalePrice imb=0.65 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Stepwise (p-values)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual LotArea GarageArea OverallCond YearBuilt BsmtExposure BsmtCond KitchenAbvGr Functional ExterQual LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd PoolQC MasVnrArea MasVnrType Exterior1st GarageCond ScreenPorch BsmtQual WoodDeckSF Foundation OpenPorchSF",29,1049551649338.91,898944325234.634,33760.7252381182,34141.2323438231,29544.1666116122,25194.7806792476,634776973.475388,16916.9658668034,0.899552083517547,0.88601071428737,0.904377995771337,0.950987905165642,13.9249290892653+0i,9207458778054.45,8327023115844.08,880435662210.363,118957473083.487,634776973.475388,"ols_step_both_p",0.0401171104849424,0.191089785793029,"target=SalePrice imb=0.65 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Best Subset (SBIC)","BsmtQual OpenPorchSF LotArea LandSlope Exterior1st PoolArea BsmtFinType1 HouseStyle HalfBath",9,Inf,4314650230771.99,35981.964380485,36135.2241869495,31808.7304592661,54740.5898742636,2996532179.78233,37486.0608233972,0.525824932678614,-Inf,0.53461197922472,0.731171648263744,30.2546325767993+0i,9207458778054.43,4922417760965.7,4285041017088.74,182311768924.655,2996532179.78233,"ols_step_best_subset",0.0457037394310514,0.0950339611107491,"target=SalePrice imb=0.65 vif=60 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
